Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT,^GSPC
2021-02-03,130.5105743408203,8.596296310424805,52.5822639465332,102.33029174804688,188.37112426757807,233.60455322265625,90.91434478759766,163.14715576171875,284.89666748046875,44.064208984375,3830.169921875
2021-02-04,133.8722381591797,8.726776123046875,52.4659538269043,102.0693588256836,190.4650421142578,232.65286254882807,93.27225494384766,166.21426391601562,283.3299865722656,44.47925567626953,3871.739990234375
2021-02-05,133.45751953125,8.834229469299316,52.737342834472656,103.8188705444336,191.86399841308597,232.8354949951172,95.82816314697266,166.4521942138672,284.07666015625,45.05035018920898,3886.830078125
2021-02-08,133.6038818359375,8.87260627746582,55.13142013549805,103.60465240478516,190.96144104003903,233.09507751464844,95.6301498413086,170.9382781982422,287.8066711425781,45.25943756103516,3915.590087890625
2021-02-09,132.72560119628906,9.156590461730955,54.33662033081055,103.15087127685548,194.93263244628903,234.3448181152344,95.59415435791016,171.2379608154297,283.1533203125,45.50909423828125,3911.22998046875
2021-02-10,132.12057495117188,9.026110649108888,53.19289779663086,103.70206451416016,193.5066070556641,233.4315643310547,95.2791748046875,169.6074676513672,268.2733459472656,44.97858047485352,3909.8798828125
2021-02-11,131.86688232421875,8.788177490234375,51.85531997680664,103.81488037109376,193.3893280029297,235.03697204589844,95.27017974853516,167.8183135986328,270.5533447265625,44.94424057006836,3916.3798828125
2021-02-12,132.10108947753906,8.788177490234375,51.95225143432617,104.12702178955078,193.05535888671875,235.51763916015625,94.76618957519533,168.71728515625,272.0400085449219,45.08467864990234,3934.830078125
2021-02-16,129.9737548828125,8.857254028320312,51.816551208496094,104.90585327148438,194.07522583007807,234.27749633789065,95.53115844726562,168.57574462890625,265.4066772460937,45.45604705810547,3932.590087890625
2021-02-17,127.68048858642578,8.811203002929688,51.26407241821289,105.29947662353516,192.6492156982422,235.29884338378903,94.3923797607422,171.2380828857422,266.04998779296875,45.93661880493164,3931.330078125
2021-02-18,126.57779693603516,8.772826194763184,50.55651473999024,104.66278839111328,194.43626403808597,234.90377807617188,94.87139129638672,169.30104064941406,262.4599914550781,42.95949172973633,3913.969970703125
