Date,AADR,ARKW,BLCN,BLOK,FPX,PSI,QQQ,QTUM,URA,XSD
2022-05-16,50.1699104309082,53.13999938964844,28.03806495666504,20.354351043701172,86.50452423095703,36.133827209472656,292.08319091796875,42.54993438720703,18.639413833618164,167.58602905273438
2022-05-17,51.38257598876953,55.599998474121094,28.809309005737305,21.214130401611328,88.38699340820312,37.889793395996094,299.6485900878906,43.89352035522461,19.458526611328125,175.3964080810547
2022-05-18,50.02891159057617,53.13999938964844,27.87210464477539,20.223514556884766,84.76004028320312,36.07781982421875,284.9386901855469,42.42427444458008,18.55750274658203,168.29786682128906
2022-05-19,50.320316314697266,55.58000183105469,28.018543243408203,20.466495513916016,85.96246337890625,35.99217224121094,283.41192626953125,42.62726593017578,18.876047134399414,169.64239501953125
2022-05-20,50.86555480957031,54.380001068115234,27.891626358032227,20.298276901245117,85.91317749023438,35.92626953125,282.5310974121094,42.54027557373047,18.994361877441406,169.7116241455078
2022-05-23,52.30380630493164,54.06999969482422,28.30165672302246,20.53191375732422,86.76077270507812,36.031700134277344,287.2288818359375,43.05257034301758,19.54043960571289,169.77096557617188
2022-05-24,52.181602478027344,50.560001373291016,27.75495147705078,19.78428077697754,84.5530776977539,34.97087097167969,281.1217346191406,42.453269958496094,19.158184051513672,164.363037109375
2022-05-25,52.50121307373047,53.029998779296875,28.15522003173828,20.204824447631836,86.45525360107422,35.6231803894043,285.05615234375,42.91725158691406,19.30380630493164,167.1708221435547
2022-05-26,53.33784866333008,55.040000915527344,28.789785385131836,20.690786361694336,88.82064819335938,37.132049560546875,292.9542541503906,44.09651184082031,19.813478469848633,173.9727020263672
2022-05-27,53.704471588134766,58.15999984741211,29.453638076782227,21.22347640991211,91.9350814819336,38.58162307739258,302.51611328125,45.23710250854492,20.19573211669922,181.64463806152344
2022-05-31,53.30964660644531,57.400001525878906,29.5512638092041,21.550565719604492,90.1807632446289,38.364192962646484,301.7135925292969,44.91811752319336,19.968198776245117,180.62632751464844
2022-06-01,52.64221954345703,55.43000030517578,29.024085998535156,20.81227684020996,89.4908447265625,37.902957916259766,299.4821472167969,44.57014465332031,19.604150772094727,178.579833984375
2022-06-02,53.61045837402344,59.279998779296875,29.502450942993164,21.457111358642578,92.5067138671875,39.250404357910156,307.68365478515625,45.7494010925293,20.650794982910156,185.4410858154297
2022-06-03,53.26264953613281,55.650001525878906,29.1217098236084,20.95245933532715,90.8903579711914,38.12369918823242,299.67791748046875,44.869789123535156,20.15022087097168,179.8057403564453
2022-06-06,53.319053649902344,56.72999954223633,29.180288314819336,21.148712158203125,91.28460693359375,38.04462432861328,300.6761779785156,44.97611618041992,20.232133865356445,179.2224578857422
2022-06-07,53.28144836425781,57.90999984741211,29.346248626708984,21.03656768798828,92.90095520019531,38.40042495727539,303.2698059082031,45.44008255004883,21.442602157592773,181.38758850097656
