Date,BNB-USD,BTC-USD,ETH-USD,LINK-USD,SOL-USD,STETH-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD
2022-05-30,321.7528991699219,31726.390625,1996.4412841796875,7.45792293548584,47.179443359375,1954.132080078125,0.08325900137424469,1.0000989437103271,0.9993759989738464,0.41817501187324524
2022-05-31,320.485107421875,31792.310546875,1942.3280029296875,7.594669818878174,45.76784133911133,1901.566650390625,0.08419100195169449,1.0002100467681885,0.9993879795074463,0.4218670129776001
2022-06-01,300.5040588378906,29799.080078125,1823.5693359375,6.926414966583252,40.26966857910156,1784.909912109375,0.08347400277853012,1.0001300573349,0.9992600083351135,0.39808499813079834
2022-06-02,308.1017761230469,30467.48828125,1834.1505126953125,7.20100212097168,40.8913459777832,1792.1787109375,0.08421900123357773,1.000223994255066,0.9993169903755188,0.4053019881248474
2022-06-03,298.39788818359375,29704.390625,1775.07861328125,6.862430095672607,38.259220123291016,1735.8084716796875,0.08114399760961533,1.000143051147461,0.9991700053215027,0.3907659947872162
2022-06-04,301.6311340332031,29832.9140625,1801.6094970703125,7.396090030670166,38.93144607543945,1760.19775390625,0.08036699891090393,1.0002429485321045,0.9993129968643188,0.3923090100288391
2022-06-05,298.9347229003906,29906.662109375,1805.2049560546875,7.636984825134277,38.480533599853516,1766.1185302734375,0.08142600208520889,1.0001440048217773,0.9992960095405579,0.3953799903392792
2022-06-06,295.3960266113281,31370.671875,1859.2896728515625,7.966335773468018,42.43313217163086,1813.786376953125,0.0817049965262413,1.000082015991211,0.9993109703063965,0.4030109941959381
2022-06-07,290.34112548828125,31155.478515625,1814.04833984375,8.732022285461426,39.43757247924805,1774.346923828125,0.08201300352811813,1.0001029968261719,0.9994140267372131,0.4077019989490509
2022-06-08,288.6160888671875,30214.35546875,1793.572265625,8.71743106842041,38.84336853027344,1743.5789794921875,0.08063700050115585,1.0002180337905884,0.9992619752883911,0.40064799785614014
2022-06-09,289.9196472167969,30111.998046875,1789.8260498046875,9.276540756225586,39.97260665893555,1733.3184814453125,0.08097600191831589,1.0002440214157104,0.99931401014328,0.4003239870071411
2022-06-10,286.04669189453125,29083.8046875,1665.042236328125,8.04669189453125,37.08976745605469,1574.4781494140625,0.07894399762153625,1.0000629425048828,0.999180018901825,0.38173601031303406
2022-06-11,269.48699951171875,28360.810546875,1529.6634521484375,7.016141891479492,33.82111740112305,1470.4757080078125,0.07594700157642365,1.0000900030136108,0.9990249872207642,0.3590250015258789
2022-06-12,255.9508819580078,26762.6484375,1445.216552734375,6.341506004333496,30.743270874023438,1391.47021484375,0.07642299681901932,1.0000489950180054,0.9990800023078918,0.3454900085926056
2022-06-13,222.5057830810547,22487.388671875,1204.582763671875,5.887118816375732,28.19236183166504,1151.9013671875,0.06379400193691254,1.0004340410232544,0.9985939860343933,0.31080201268196106
2022-06-14,223.22125244140625,22206.79296875,1211.662841796875,6.759265899658203,29.714618682861328,1151.9921875,0.055785998702049255,1.0007280111312866,0.9989539980888367,0.32214298844337463
2022-06-15,233.39671325683594,22572.83984375,1233.2064208984375,7.3247151374816895,34.48794174194336,1155.190185546875,0.06293299794197083,1.000704050064087,0.9989420175552368,0.3437030017375946
2022-06-16,209.5387420654297,20381.650390625,1067.730712890625,6.336337089538574,29.989742279052734,1006.15234375,0.05908999964594841,1.0003679990768433,0.9989299774169922,0.3120560050010681
2022-06-17,215.8917999267578,20471.482421875,1086.519287109375,6.363194942474365,30.742919921875,1023.4297485351562,0.059873998165130615,1.0002080202102661,0.9990360140800476,0.32138100266456604
2022-06-18,197.04299926757812,19017.642578125,993.6367797851562,5.93533992767334,31.80793571472168,931.3876953125,0.06092299893498421,1.0003149509429932,0.9986670017242432,0.3080900013446808
2022-06-19,214.9205322265625,20553.271484375,1127.656494140625,6.599023818969727,34.24374771118164,1056.4874267578125,0.06149499863386154,1.0004040002822876,0.9989690184593201,0.3260529935359955
2022-06-20,216.93426513671875,20599.537109375,1127.6424560546875,7.002992153167725,35.4171142578125,1065.31689453125,0.06115199998021126,1.0001519918441772,0.9989569783210754,0.32334598898887634
2022-06-21,219.49862670898438,20710.59765625,1124.8245849609375,6.838943004608154,36.121158599853516,1062.247314453125,0.06484600156545639,0.9999430179595947,0.9990940093994141,0.32862600684165955
2022-06-22,214.2619171142578,19987.029296875,1051.421875,6.633892059326172,34.12163543701172,995.9393920898438,0.06312499940395355,1.000108003616333,0.9990950226783752,0.32258498668670654
2022-06-23,228.95375061035156,21085.876953125,1143.38671875,7.001298904418945,38.17523193359375,1090.6710205078125,0.06374700367450714,1.000538945198059,0.9992799758911133,0.33553099632263184
2022-06-24,240.23831176757812,21231.65625,1226.8447265625,7.2897748947143555,42.2120475769043,1177.9437255859375,0.06590099632740021,0.9998639822006226,0.9993249773979187,0.36758700013160706
2022-06-25,239.69065856933594,21502.337890625,1243.4468994140625,7.2714080810546875,42.33281326293945,1200.8028564453125,0.06491400301456451,1.0001039505004883,0.9995480179786682,0.36755600571632385
2022-06-26,233.85874938964844,21027.294921875,1199.8316650390625,6.745378017425537,39.40808868408203,1157.1759033203125,0.06496399641036987,0.9998130202293396,0.9993979930877686,0.3588640093803406
2022-06-27,233.65402221679688,20735.478515625,1193.6806640625,6.558154106140137,38.45125198364258,1150.995849609375,0.06707199662923813,1.0001660585403442,0.9990919828414917,0.35323500633239746
2022-06-28,226.92733764648438,20280.634765625,1144.5792236328125,6.322357177734375,35.326438903808594,1097.703857421875,0.06603799760341644,1.0001399517059326,0.9988319873809814,0.3373290002346039
2022-06-29,219.2844696044922,20104.0234375,1098.94384765625,6.2102251052856445,33.8739013671875,1057.350830078125,0.0648299977183342,1.0003650188446045,0.9988840222358704,0.3289780020713806
2022-06-30,219.3000946044922,19784.7265625,1067.298828125,6.252963066101074,33.588417053222656,1028.6116943359375,0.06475500017404556,0.9999139904975891,0.9988189935684204,0.3314479887485504
2022-07-01,216.0154571533203,19269.3671875,1059.767333984375,6.069790840148926,32.803070068359375,1021.7372436523438,0.06494399905204773,1.000177025794983,0.9988669753074646,0.31367701292037964
2022-07-02,218.0352325439453,19242.255859375,1066.5128173828125,6.2256269454956055,33.35940933227539,1029.7310791015625,0.06476599723100662,0.9999709725379944,0.998960018157959,0.31557899713516235
2022-07-03,218.98031616210938,19297.076171875,1073.7669677734375,6.2058610916137695,33.38593292236328,1040.700439453125,0.06624600291252136,1.000372052192688,0.9990779757499695,0.3217029869556427
2022-07-04,231.57412719726562,20231.26171875,1151.05908203125,6.431877136230469,36.785030364990234,1117.432861328125,0.06723800301551819,1.0003060102462769,0.9991090297698975,0.32879000902175903
2022-07-05,230.8463592529297,20190.115234375,1134.541015625,6.321958065032959,35.39555358886719,1099.6480712890625,0.06819400191307068,1.00005304813385,0.9990919828414917,0.325423002243042
