Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT
2025-04-07,181.0169219970703,8.986435890197754,43.27988052368164,146.4415740966797,296.515380859375,356.61798095703125,78.9200210571289,92.3121337890625,233.2899932861328,83.43293762207031
2025-04-08,171.9989776611328,8.451529502868652,42.23591232299805,144.39588928222656,296.4560241699219,353.3294372558594,78.61421203613281,86.81526947021484,221.86000061035156,81.40260314941406
2025-04-09,198.3644561767578,9.239302635192871,45.47718048095703,158.37644958496094,300.53955078125,389.13470458984375,87.48284912109375,95.54961395263672,272.20001220703125,89.17560577392578
2025-04-10,189.9550323486328,8.889181137084961,43.47873306274414,152.4988250732422,303.3277893066406,380.0264587402344,83.45792388916016,90.67872619628906,252.39999389648438,90.18081665039062
2025-04-11,197.66615295410156,9.073966979980469,43.37930679321289,156.80975341796875,306.4126892089844,387.1018371582031,84.27672576904297,90.7471923828125,252.30999755859375,92.3604507446289
2025-04-14,202.02549743652344,9.4435396194458,44.8806266784668,158.73570251464844,312.5132751464844,386.4640197753906,84.3359146118164,92.57622528076172,252.35000610351562,94.28131103515625
2025-04-15,201.6464080810547,9.190673828125,44.28407669067383,155.9814910888672,308.96368408203125,384.3912658691406,82.57994079589844,90.06253051757812,254.11000061035156,93.52490997314453
2025-04-16,193.79563903808594,9.142045974731445,43.96591567993164,153.00775146484375,305.6217041015625,370.32025146484375,79.66976928710938,88.47801971435547,241.5500030517578,90.7580795288086
2025-04-17,196.4990234375,9.365734100341797,44.31390380859375,150.84231567382812,307.79693603515625,366.5035400390625,80.3997802734375,91.06996154785156,241.3699951171875,92.77845764160156
2025-04-21,192.6883544921875,9.210124969482422,44.13493728637695,147.35964965820312,305.2459716796875,357.87359619140625,79.5908432006836,91.72528076171875,227.5,91.97229766845703
2025-04-22,199.25228881835938,9.385185241699219,44.900516510009766,151.1516571044922,315.4893798828125,365.5469055175781,80.64640045166016,92.03826904296875,237.97000122070312,94.40074157714844
2025-04-23,204.1004180908203,9.511617660522461,45.57660675048828,155.0235137939453,314.89617919921875,373.0906066894531,81.69208526611328,90.13099670410156,250.74000549316406,94.51021575927734
2025-04-24,207.8612060546875,9.783935546875,46.610633850097656,158.9452362060547,312.6615905761719,385.9557800292969,82.72791290283203,93.22175598144531,259.510009765625,95.38604736328125
2025-04-25,208.76898193359375,9.764483451843262,46.83930969238281,161.61962890625,313.17572021484375,390.4900207519531,82.6785888671875,94.46393585205078,284.95001220703125,94.63959503173828
2025-04-28,209.62689208984375,9.74503231048584,46.968563079833984,160.2724609375,313.24493408203125,389.8023986816406,82.76737976074219,94.25853729248047,285.8800048828125,94.76898956298828
2025-04-29,210.6942901611328,9.871463775634766,46.670284271240234,159.8234100341797,310.9609375,392.67242431640625,83.70455169677734,94.78670501708984,292.0299987792969,95.5851058959961
2025-04-30,211.9811248779297,9.735306739807129,44.98005676269531,158.4662628173828,316.052978515625,393.88818359375,78.96935272216797,94.581298828125,282.1600036621094,96.78936767578125
2025-05-01,212.79913330078125,9.900641441345215,44.79114532470703,160.96099853515625,310.1106262207031,423.9235534667969,80.90289306640625,93.86730194091797,280.5199890136719,96.94862365722656
